review_text,overall_rating
ainda não usei o produto mas é de ótima qualidade.,5
"Ainda estou lendo, mas as primeiras impressões são excelentes! Uma verdade nua e crua da nossa história.",5
"ótimo produto, cumpre o que promete! silencioso e de fácil adaptação para o felino",4
Ja troquei o refil algumas vezes e mesmo assim tem um sabor horrivel a agua!!!,1
O produto foi comprado antes do lançamento (mais de 30 dias) e foi entregue 10 dias depois do lançamento. Falta de planejamento e descaso uma vez q depois do lançamento já havia o produto na loja física. O envio demorou 06 dias ao comprar em pré-venda imagina-se que estará sendo beneficiado por ter comprado antes e acabamos prejudicados por comprar antes. :(Não recomento a ninguém comprar em pré venda).,2
"Produto bom. Mas é muito pequena para uma TV de 20 polegadas, por ser widescreem fica menor ainda. É uma TV para quartos, cozinhas, monitoramento, etc. Não é uma TV pra sala, a não ser que se more sozinho e a casa seja pequena. É ultra leve, dá até medo de um vento derrubar ela, material parece frágil demais. A imagem é muito boa e o som tem bastante qualidade!",3
"Material é bom, mas as medidas estão longe das anunciadas. Meu not de 15,6"" tem largura = 38 cm e Altura = 26 cm; e não coube. Não consigo fechar a maleta que segundo o anuncio as medidas são: Largura = 45 cm (era para entrar já que a medida do not que é  de 38 cm) e Altura = 32 cm (era para entrar já que a medida do not é de 26 cm). Entra muito justo, quase riscando o not e não dá para fechar o zíper.",1
"ÓTIMO PRODUTO! RECOMENDO!! ATENDEU AS EXPECTATIVAS E A ENTREGA FOI SUPER RAPIDA, ANTES DO PRAZO!",5
"Amei meu produto, só acho que deveria vir um pequeno manual e nas fotos na internet, aparecer que ela tem uma alça pra apoiar o colchão pra não deixar descer aquando subimos a tampa... Recomendo!!!",4
Excelente produto! Indico a todos que desejam adquirir o mesmo produto.,5
Gostei muito do produto e entrega super rápida e produto chegou perfeito.,4
"Achei que as panelas são excelentes, charmosas e tem um bom tamanho. Recomendo, estou bastante feliz com minha aquisição.",4
"Relógio MT bonito,resistente e leve não incomoda de usar em tempo longo!",3
"Prático , fácil de instalar, discreto e eficiente o produto se encaixou perfeitamente a minha cozinha muito bom minha esposa adorou",4
"produto potente, porem deve consumir um pouco de energia de forma significativa.",4
"O produto é muito bom, mas não gostei do tempo que demora pra entrega. Inclusive fiz um outro pedido recentemente e continua da mesma forma,vendem produtos que vem de outros estados, acho que deveriam melhorar a logística.",4
o vendedor utilizou um anuncio de um produto original e entregou um falsificado.,1
Produto de baixa qualidade. Não aguenta muito peso e logo estala qd alguem se deita. Muito difícil encontrar lençol que se adapte ao formato do produto. Espuma fina e de baixa densidade. Empresa ainda atrasou a entrega!,1
Acompanhe a entrega. O pedido não foi entregue. Como avaliar? Aguardo.,1
"o produto esta atendendo minhas necessidades, e a marca panasonic mantem seu nível tecnológico atualizado.   e em relação as Americanas esto muito satisfeito pelo atendimento durante a Venda COMO O  PÓS VENDA. PARABÉNS",4
"É bonito, confortável, tem bom desempenho para fazer trabalhos escolar, no entanto notebook descarrega muito rápido e demora muito para carregar ponto negativo!",2
"O preço é bom, porém trava muito e a internet se estiver um pouco distante do roteador ele não funciona de jeito nenhum.",2
"Excelente produto, supera as espectativas! Produto de ótima qualidade, entrega antecipada , fiquei muito satisfeita!",5
"A bicicleta chama a atenção na foto, mas para aí, comprei duas, os cubos das rodas mesmo depois de ajuste e lubrificação ficam estalando, pedal fragilissimo, estourou no 2 passeio, prometem aros belumi ou Vzan e mandar umas mporcsrias de Viper que estragam com facilidade, as manoplas, melhor se viessem sem. Ou seja uma bicicleta montada com peças da pior qualidade.",1
Confiança no produto Entrega rápida  Pagamento facilitado  Enfim Perfeito,5
"POETIQUE, ESTÁ DE PARABÉNS PELA QUALIDADE DO PRODUTO, MINHA ESPOSA ADOROU E SUPER RECOMENDOU AS COLEGAS DE TRABALHO, SITE LOJAS AMERICANA ESTÁ PARABÉNS !!! ENTREGA ANTES DO PRAZO .SUPER RECOMENDO!",5
não sou burro! para comprar e não ver o produto ser entregue,1
"Experiência desastrosa. Além de não chegar não chegar na data prometida, chegou com MUITO ATRASO. Quando chegou falta um monte de peças do armário, não tem marcação de prateleiras e está todo esfolado, descascado, parece que foi usado por anos, desmontado e me enviado. Pior experiência que eu ja tive de compra onine na vida. Além de não indicar estou indo atrás de como reverter isso. Me prejudicou. Preciso do armário com urgência. Me impressiona muito negativamente que as Americanas trabalhem com um fornecedor de serviço lixo como este.  Aguardo contato urgente.",1
muito bom recomento o produto chegou em 3 dias e o prazo era 10 e tbm o produto esta funcionando muito bem como desejado,5
PERFEITO!!! PRODUTO DE EXCELENTE QUALIDADE POREM NÃO FIZ A INSTALAÇÃO AINDA.,5
"O produto chegou super bem embalado, produto é de uma qualidade ótima, desliza bem o mouse, recomendo este produto!   Demorou apenas 7 dias para chegar!",5
"Pelo valor do produto achei que o som fosse maravilhoso, som baixo, difícil encaixe, não gostei.",2
"Este medicamento , foi o que resolveu uma gengivite de meu cachorro.  Todo mes tenho que dar para ele tomar.",5
"Não recebi os produtos, o site das Americanas alega problemas com o parceiro e não resolve a questão e fica só na enrolação. O site da Americanas é responsável pelos produtos vendidos e não o seu parceiro.",1
"Compramos o andador Fran e não o filme,Veio um lado faltando pedaço e o carrinho que pedimos era com música sonoro e vcs mandaram o simples.....estamos aguardando a troca ou a devolução do dinheiro",1
"bom produto e com um  ótima aparência, recomendo. entrega foi bem antes do previsto, otima loja, produto de primeira, muito satisfeito.",4
"gostei demais e a entrega foi bem rápida, excelente. indico sempre",5
Gostei muito do cheiro e dura 2 dias no pelo do meu cachorrinho,5
"Ótimo produto.chegou antes do prazo,não trabalhei com ele ainda mas pela ferramenta apresentada foi uma ótima compra.",4
Bom produto. Cumpre o que promete e tem ótimo custo benefício. recomendo.,4
"A Huggies Soft Touch é super macia, tem uma absorção excelente, além do exclusivo fechamento lateral. É ajustável, prático e super confortável para o bebê! Adorei!  #HuggiesSoftTouch  #TheInsidersBrasil",5
o produto é muito bom e a entrega foi antes do prazo determinado. Excelente serviço!,5
Não tenho como avaliar esse produto. Já que comprei e não recebi no prazo estipulado e ainda por cima a DirectLog Logística falsificou o recibo como se tivesse recebido a mercadoria.,1
"o aparelho veio conforme solicitei ,recomendo podem compra pois, é garantido .",4
"Regular, na vdd eu esperava ser ótimo e veio c pequenas manchas.",2
"É ridículo, fraco.  Quero devolver e receber meu dinheiro de",1
"Recebi o produto avariado, está uma novela a resolução do problema. Estou sem reembolso e sem o produto funcionando corretamente.",1
"Sem comentários, o aparelho é top, recomendo a compra , estou pensando em comprar outro para o trabalho, esse vou usar pra fins pessoais, aparelho não trava e tem uma grande capacidade de armazenamento.",5
"Não recebi o produto e nem estorno, até o momento. Atendimento horrível!!",1
"Não há assistência técnica em todos os Estados. Aqui no Pará não se encontra assistência técnica, tampouco consegue-se contato com o 0800 anunciado neste site e nos encartes da garantia. Comprei uma panela cara, para a época, cerca de 300 reais e estou sem poder usar por falta de borracha de vedação para esse tipo de panela que comprei, de 7,6L. A minha é turbo inox. Não consigo achar a borracha em lugar nenhum. Desafio a ROCHEDO dar uma solução para esse problema. WALTER de Belém do Pará.",2
"o tapete, escorregadio, um perigo no piso  e  tambem nao tem nada de peludo  ou seja  horrivel",1
"Superou as expectativas, chegou dentro do prazo esperado ....",4
Meu equipamento veio com uma bateria danificada! Até hoje não tive retorno.,1
"Atingiu minhas expectativas, chegou antes do prazo.",4
"o produto veio com defeito, já solicitei a troca estou esperando pronunciamento da Americanas.com a respeito, já faz 2 dias",1
Fiz a solicitação de devolução e ainda não recebi resposta.,1
"A bicicleta é boa, ok, mas eu fiz um pedal de estrada com ela e ela quebrou o central. No outro dia fui com ela para outro bairro próximo de onde moro e ela quebrou as marchas. O selim dela é muito DURO! desconforto total, tive que trocar. Pedal de plástico ruim também.  Faz 1 semana que estou com ela e ela já quebrou muitas coisas.",2
Parabéns Americanas continui assim atenciosamente ótimo entrega rápido e eficaz.,4
Tive problemas com a entrega pois a mercadoria foi largada na casa de uma vizinha sem ter sido pego ao menos assinatura.,3
Amei o mobile! Otima qualidade! Chegou muito rapido! Super satisfeita.,5
"Produto muito bom, meu garoto adorou. Eu posso indicar.",5
comprei com musical..veio o simples..como era urgente fiquei com ele..mas não estou satisfeita..escolhi com cor azul e vermrelho..veio só azul..,2
Péssimo na entrega! Não respeitaram o prazo de entrega!,1
Execelente fralda ela caiu do céu  (rsrsrs)pois Minha bb usa ela o dia quase todo só troco quando ela faz cocô. A Soft Touch tbm é muito prática sua abertura lateral abre e fecha e seu formato de calcinha veste super bem.obrigada a #huggiessofttouch pela maravilhosa fralda e a #theinsidersbrasil pela oportunidade de testar este maravilhoso produto,5
"Processador rápido, recomendo gostei. Supriu as minhas necessidades.",4
"Material muito bom, adorei! Só a frigideira q estragou rápido mas os outros ainda estão no mesmo estado que comprei!",3
"O aparelho pelo seu custo é até bom.  Só achei um pouco fraquinho tenho um outro já há uns 4 anos, mas as lâminas cegaram e comprei esse pois dizia ser modelo mais recente porém não mudou nada, apenas diminuiu o tamanho, mas potencia é a mesma.",3
"Parabéns por trazer este jogo para a Americanas, é divertido e ótimo para encontros de amigos!",5
"Até que são bonitas mas porém pequenas, achei q era um pouco maior, elas arraham fácil e quando aquecidas perde a cor amarela de fora.mais chegou no.prazo certinho.",2
"Estava na expectativa de compra deste volante, a qualidade foi confirmada. materiais de boa qualidade, entretanto um fio da costura do volante já veio aparentando descostura, uma pequena ponta para fora e adquiri o cambio a parte. Na primeira utilização a tampa indicadora de marchas começou a desencaixar, sao 3 pequenas travas e vi q uma delas estava com pouca pressão. Resolvi facilmente utilizando cola universal, mas foi decepcionante ter acabado de adquirir um produto de uma marca consagrada e já ter que dar um ""jeito"". Contudo ainda assim recomendo o produto.",4
Produto chegou até antes do prazo combinado! perfeito.,5
"Otimo aparelho, rápido, prático, carrega rápido e não faz muito barulho.",5
"É uma  boa mercadoria, ajuda muito nas funções de limpeza principalmente uma pequena limpeza de algo que acaba entornando no dia a dia, porém muito pequeno, e para deixar ele bem enxuto tem que fazer o movimento de rotação dele varias vezes. Mas pelo preço super recomendo.",3
Não recebi o produto e ja ultrapassou o prazo de entrega maximo estipulado pela loja em 06 dias!!!!!!!!!!!!!!!!!!!!!!!!!!!! Assim fica inviável avaliar o produto! Insatisfação total!!!!,1
"O tênis é lindo, como as pessoas que gostam de all star já sabem. Apenas o número não bate com a numeração de outros all star que tenho, esse é muito maior. Tirando esse fato, que nos faz ter de pedir a troca, o restante foi muito bom, entrega rápida, como sp a Americanas.com faz.",3
